1635,1629,1900
1628,1620,1900
1622,1612,1900
1615,1603,1900
1608,1594,1900
1602,1585,1900
1595,1576,1900
1588,1568,1900
1581,1559,1900
1574,1550,1900
1567,1542,1900
1559,1533,1900
1552,1525,1900
1545,1516,1900
1537,1508,1900
1530,1499,1900
1522,1491,1900
1515,1482,1900
1507,1474,1900
1499,1465,1900
1492,1457,1900
1484,1449,1900
1476,1441,1900
1468,1432,1900
1460,1424,1900
1452,1416,1900
1444,1408,1900
1436,1400,1900
1428,1392,1900
1420,1384,1900
1411,1376,1900
1403,1368,1900
1395,1360,1900
1386,1353,1900
1378,1345,1900
1370,1337,1900
1361,1330,1900
1353,1322,1900
1344,1315,1900
1336,1308,1900
1327,1300,1900
1319,1293,1900
1310,1286,1900
1302,1279,1900
1293,1272,1900
1285,1265,1900
1276,1258,1900
1267,1251,1900
1258,1245,1900
